# x80,y99,z0,u,v,p,T
-1.763707217682217859e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.612918770133821909e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02
-1.343385788699495362e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.612918574588691627e+03,2.753648641260949539e-04,6.667016622538977089e+00,3.000006425823623317e+02
-1.016032650862484267e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.612917676001963400e+03,1.638551763851467131e-03,6.667094810996712084e+00,3.000036142562460668e+02
-7.610847241981452682e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.612914343934862245e+03,6.759443016410164422e-03,6.667385619780457517e+00,3.000146228256392646e+02
-5.625271489143922679e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.612904004630922145e+03,2.285597224272633773e-02,6.668293608490690971e+00,3.000489705579957445e+02
-4.078872927743976140e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.612877268938568932e+03,6.441631305340859981e-02,6.670646422024068656e+00,3.001382003416266571e+02
-2.874512677432492121e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.612818650499776140e+03,1.548497966592957131e-01,6.675812539671067469e+00,3.003349602473058440e+02
-1.936537404604233474e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.612708309773977817e+03,3.221960517331296514e-01,6.685530292241367967e+00,3.007070829467559179e+02
-1.206027067510574095e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.612525856844456484e+03,5.911727259785993782e-01,6.701534674420448923e+00,3.013238060296411049e+02
-6.370937831697178052e-04,4.858579422821432403e-03,0.000000000000000000e+00,1.612255424135214071e+03,9.771136024721707170e-01,6.725064160339268682e+00,3.022362137228673191e+02
-1.939993249603281882e-04,4.858579422821432403e-03,0.000000000000000000e+00,1.611884829445325295e+03,1.488719123096920560e+00,6.756912516142374869e+00,3.034793532774322671e+02
1.658262556641041123e-04,4.858579422821432403e-03,0.000000000000000000e+00,1.611392784499734717e+03,2.171838261608737941e+00,6.798729947605201218e+00,3.051106456502239439e+02
5.090866048887993794e-04,4.858579422821432403e-03,0.000000000000000000e+00,1.610638020788078620e+03,3.276919062681467043e+00,6.862938780248310167e+00,3.075903416565517432e+02
8.763751785592233806e-04,4.858579422821432403e-03,0.000000000000000000e+00,1.609482381993990202e+03,5.061334782301661228e+00,6.961917770690472906e+00,3.113627580495193001e+02
1.269373952386577444e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.607703199150895898e+03,7.943213857244752596e+00,7.115688404697039893e+00,3.171283755420550392e+02
1.689882640381846265e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.605005556341066267e+03,1.252150905626894684e+01,7.351775893534789219e+00,3.257861226510273696e+02
2.139826936536783943e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.600991431242568524e+03,1.960917051927253851e+01,7.708684704337430027e+00,3.384903639907187767e+02
2.621267333422567375e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.595161524958738710e+03,3.019261954752258248e+01,8.237083482334869089e+00,3.565558797667023327e+02
3.136408558090355431e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.586941893136400950e+03,4.526934670414003392e+01,8.999138912207117258e+00,3.812254186058364098e+02
3.687609668484889084e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.575757520096680537e+03,6.551520068679211306e+01,1.006354339453260671e+01,4.132526140881579977e+02
4.277394856607039976e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.561168090364013779e+03,9.081432859741703112e+01,1.149307852238780647e+01,4.523711906762978856e+02
4.908465007897741365e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.543062784518147964e+03,1.198394863015281402e+02,1.332050212196837080e+01,4.968826582125369100e+02
5.583710069778790794e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.521852296616318654e+03,1.500038166487064757e+02,1.551179428089972312e+01,5.437036349235686430e+02
6.306222285991514541e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.498505725926190507e+03,1.780124667766062316e+02,1.793145389139084855e+01,5.890765060515764162e+02
7.079310357339128890e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.474292943205320171e+03,2.008326209078841487e+02,2.034452396189241696e+01,6.296964728150057908e+02
7.906514593681076425e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.450327854754338887e+03,2.165276219409946066e+02,2.247748142281415440e+01,6.636058579487306588e+02
8.791623126566960184e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.427215661766711719e+03,2.245301731210739149e+02,2.410888343730611538e+01,6.903850289055945950e+02
9.738689256754856985e-03,4.858579422821432403e-03,0.000000000000000000e+00,1.404988733172091997e+03,2.253963710520193331e+02,2.513221493699293063e+01,7.107593420934086907e+02
1.075205001605590571e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.383268714052724818e+03,2.203451018326034898e+02,2.556129270580275303e+01,7.260295106700999668e+02
1.183634602850802860e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.361493800699259964e+03,2.108373271836073570e+02,2.549309649029411773e+01,7.376146784756672332e+02
1.299654276183179885e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.339104315837631020e+03,1.982924124796542742e+02,2.505944572916185820e+01,7.467790003097048839e+02
1.423795326648823537e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.315653731165824638e+03,1.839382006032670915e+02,2.438958519645083101e+01,7.545083212267221597e+02
1.556626250647062323e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.290853529953957150e+03,1.687568663917363949e+02,2.359020824251804171e+01,7.614853307737822661e+02
1.698755339325177388e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.264577318140673242e+03,1.534843412467828045e+02,2.273931721854741994e+01,7.681135536149032532e+02
1.850833464210760448e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.236835917265793114e+03,1.386415250038766089e+02,2.188880102621343227e+01,7.745775246890351582e+02
2.013557057838334663e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.207749659063525314e+03,1.245693778684225350e+02,2.106962665995520112e+01,7.808962371845448160e+02
2.187671303019839142e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.177508064921960340e+03,1.114732973968554575e+02,2.029840031282392232e+01,7.869943027330996301e+02
2.373973545364049115e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.146347337216880533e+03,9.945210973797613008e+01,1.958172489779446934e+01,7.927353016756197803e+02
2.573316944672353335e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.114514453869262525e+03,8.853537279299665386e+01,1.892079284292652019e+01,7.979782812741749467e+02
2.786614381932239065e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.082260757863203480e+03,7.869739182997238913e+01,1.831299753989899770e+01,8.025799100856283985e+02
3.014842639800316415e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.049812978895660535e+03,6.988675856791499541e+01,1.775468732593298782e+01,8.064359035249483441e+02
3.259046875719159853e-02,4.858579422821432403e-03,0.000000000000000000e+00,1.017384788128445507e+03,6.202701218412078532e+01,1.724086635791453403e+01,8.094545007798891447e+02
3.520345408152322775e-02,4.858579422821432403e-03,0.000000000000000000e+00,9.851499766207341509e+02,5.504104477708539633e+01,1.676723707890556980e+01,8.115948587338696143e+02
3.799934837855806213e-02,4.858579422821432403e-03,0.000000000000000000e+00,9.532659362451939842e+02,4.884053623928613774e+01,1.632898279583558931e+01,8.128258215834814564e+02
4.099095527638534076e-02,4.858579422821432403e-03,0.000000000000000000e+00,9.218460876137559126e+02,4.334985544142562475e+01,1.592257333138503128e+01,8.131635506029458611e+02
4.419197465706051903e-02,4.858579422821432403e-03,0.000000000000000000e+00,8.909981282130086129e+02,3.848776705864683834e+01,1.554387244811730895e+01,8.126150506809759690e+02
4.761706539438297081e-02,4.858579422821432403e-03,0.000000000000000000e+00,8.607865904342625072e+02,3.419035991081419468e+01,1.519027421027482383e+01,8.112304120538605048e+02
5.128191248331798180e-02,4.858579422821432403e-03,0.000000000000000000e+00,8.312713347634290812e+02,3.038861793952159474e+01,1.485873691157878440e+01,8.090483150682276801e+02
5.520329886847845369e-02,4.858579422821432403e-03,0.000000000000000000e+00,8.024808621747782809e+02,2.703105556223998818e+01,1.454734042390445836e+01,8.061316947266856232e+02
5.939918230060015764e-02,4.858579422821432403e-03,0.000000000000000000e+00,7.744488594233185950e+02,2.406479661364256728e+01,1.425367001032859982e+01,8.025234592478784634e+02
6.388877757297037330e-02,4.858579422821432403e-03,0.000000000000000000e+00,7.471830890818292801e+02,2.144501756754141653e+01,1.397620873609287884e+01,7.982867442394624504e+02
6.869264451440651453e-02,4.858579422821432403e-03,0.000000000000000000e+00,7.206763058402256092e+02,1.913430378659281317e+01,1.371386642795072852e+01,7.934869221024332546e+02
7.383278214174318621e-02,4.858579422821432403e-03,0.000000000000000000e+00,6.949421270475536403e+02,1.709286048017979454e+01,1.346469360533570381e+01,7.881595662061963594e+02
7.933272940299343490e-02,4.858579422821432403e-03,0.000000000000000000e+00,6.699633053004262138e+02,1.529662794594923625e+01,1.322800577920636655e+01,7.823657090490278279e+02
8.521767297253118878e-02,4.858579422821432403e-03,0.000000000000000000e+00,6.457305103571503651e+02,1.370853824330849413e+01,1.300263399653901253e+01,7.761511955757054011e+02
9.151456259193657683e-02,4.858579422821432403e-03,0.000000000000000000e+00,6.222222043142203347e+02,1.230939519371721325e+01,1.278809725127241492e+01,7.695690521384744898e+02
9.825223448470034315e-02,4.858579422821432403e-03,0.000000000000000000e+00,5.994447153288001573e+02,1.107721085745443901e+01,1.258273717258959934e+01,7.626417396600465963e+02
1.054615434099575866e-01,4.858579422821432403e-03,0.000000000000000000e+00,5.773722806233379288e+02,9.987349132567224785e+00,1.238624828203278661e+01,7.554216361802028814e+02
1.131755039599828400e-01,4.858579422821432403e-03,0.000000000000000000e+00,5.559742134752164020e+02,9.025116516198609773e+00,1.219898289425428217e+01,7.479603088747384163e+02
1.214294417485098365e-01,4.858579422821432403e-03,0.000000000000000000e+00,5.352732925683816347e+02,8.175550262168817639e+00,1.201837914197320245e+01,7.402608662400140247e+02
1.302611551822337455e-01,4.858579422821432403e-03,0.000000000000000000e+00,5.152376391703618310e+02,7.424840818100387096e+00,1.184456221112723640e+01,7.323765120476500670e+02
1.397110885563183080e-01,4.858579422821432403e-03,0.000000000000000000e+00,4.958370246362221110e+02,6.750342499813118735e+00,1.168087296136408959e+01,7.243548550472208944e+02
1.498225172665887950e-01,4.858579422821432403e-03,0.000000000000000000e+00,4.770966409055783970e+02,6.146425107140250255e+00,1.152064374429967231e+01,7.161950398626424885e+02
1.606417459865782660e-01,4.858579422821432403e-03,0.000000000000000000e+00,4.589886838888427292e+02,5.603703702513811891e+00,1.136445170490529755e+01,7.079436260734669304e+02
1.722183207169669661e-01,4.858579422821432403e-03,0.000000000000000000e+00,4.414859677659354702e+02,5.123729248925355861e+00,1.121478849253914056e+01,6.996425797593440166e+02
1.846052556784828491e-01,4.858579422821432403e-03,0.000000000000000000e+00,4.246053725909589502e+02,4.695655312708420404e+00,1.106971560216035577e+01,6.912953589458272745e+02
1.978592760873049139e-01,4.858579422821432403e-03,0.000000000000000000e+00,4.083255011798237888e+02,4.308775796264333380e+00,1.092891985001749688e+01,6.829390833378453181e+02
2.120410779247444699e-01,4.858579422821432403e-03,0.000000000000000000e+00,3.926213065442458969e+02,3.961996893414148069e+00,1.079308961039197889e+01,6.746094078693945448e+02
2.272156058908047505e-01,4.858579422821432403e-03,0.000000000000000000e+00,3.775011582488949671e+02,3.650223618679047988e+00,1.066108097797481413e+01,6.663104550893481246e+02
2.434523508144892934e-01,4.858579422821432403e-03,0.000000000000000000e+00,3.629447585177000519e+02,3.366319286252240861e+00,1.053283492139700961e+01,6.580723751934203847e+02
2.608256678828317909e-01,4.858579422821432403e-03,0.000000000000000000e+00,3.489304286992115181e+02,3.108581798615283276e+00,1.040861667789778799e+01,6.499228601418236622e+02
2.794151171459582361e-01,4.858579422821432403e-03,0.000000000000000000e+00,3.354601320665860271e+02,2.874665306597182113e+00,1.028764628958884586e+01,6.418639715943829742e+02
2.993058278575035924e-01,4.858579422821432403e-03,0.000000000000000000e+00,3.225160415992343701e+02,2.659987641055329366e+00,1.016989734735403417e+01,6.339183791153744778e+02
3.205888883188570126e-01,4.858579422821432403e-03,0.000000000000000000e+00,3.100894962232412126e+02,2.460978828684918351e+00,1.005527272723842103e+01,6.261051124646414792e+02
3.433617630125052056e-01,4.858579422821432403e-03,0.000000000000000000e+00,2.981990294982275600e+02,2.275012457309773861e+00,9.942795975986024715e+00,6.184226905917856811e+02
3.677287389347088653e-01,4.858579422821432403e-03,0.000000000000000000e+00,2.868868808392754204e+02,2.093947600108643670e+00,9.831225096066321001e+00,6.108841616034848130e+02
3.938014031714667240e-01,4.858579422821432403e-03,0.000000000000000000e+00,2.763006434141049681e+02,1.901327584167792795e+00,9.717304375595729127e+00,6.034974639578620099e+02
4.216991539047976190e-01,4.858579422821432403e-03,0.000000000000000000e+00,2.668540774097805297e+02,1.675304407444935029e+00,9.591756590013249095e+00,5.962752700367942680e+02
4.515497471894616144e-01,4.858579422821432403e-03,0.000000000000000000e+00,2.596723189616859599e+02,1.301534169297813737e+00,9.424976510503645599e+00,5.893012516196172328e+02
4.834898820040521850e-01,4.858579422821432403e-03,0.000000000000000000e+00,2.596723189616859599e+02,1.301534169297813737e+00,9.424976510503645599e+00,5.893012516196172328e+02
-1.763707217682217859e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.612918770133821909e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02
-1.343385788699495362e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.612918603699499954e+03,2.432723094875876278e-04,6.667014241018422105e+00,3.000005444687231488e+02
-1.016032650862484267e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.612917857773715923e+03,1.416315541036977177e-03,6.667079701356916743e+00,3.000030051099427624e+02
-7.610847241981452682e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.612915181252468983e+03,5.686780815832458667e-03,6.667315516737290615e+00,3.000118405849228225e+02
-5.625271489143922679e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.612907153272389678e+03,1.862412003597709378e-02,6.668027006147857705e+00,3.000385160384482219e+02
-4.078872927743976140e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.612887094609256565e+03,5.090314376056060547e-02,6.669808298502081456e+00,3.001055334666065733e+02
-2.874512677432492121e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.612844498617816953e+03,1.188118697742464591e-01,6.673594607010008062e+00,3.002487412408667069e+02
-1.936537404604233474e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.612766550433635985e+03,2.407934375581212705e-01,6.680513055904821584e+00,3.005120819481248873e+02
-1.206027067510574095e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.612640506073515326e+03,4.320451173523514043e-01,6.691644976985307025e+00,3.009389345058678487e+02
-6.370937831697178052e-04,5.181998227279183480e-03,0.000000000000000000e+00,1.612456572491569887e+03,7.012044254392691967e-01,6.707738288093292311e+00,3.015606742458686540e+02
-1.939993249603281882e-04,5.181998227279183480e-03,0.000000000000000000e+00,1.612206739901194624e+03,1.053278406412589963e+00,6.729301428139214281e+00,3.024003661868605377e+02
1.658262556641041123e-04,5.181998227279183480e-03,0.000000000000000000e+00,1.611876141288613780e+03,1.519848656547744925e+00,6.757489845332202982e+00,3.034987901625873974e+02
5.090866048887993794e-04,5.181998227279183480e-03,0.000000000000000000e+00,1.611369095415471065e+03,2.272034510623764270e+00,6.800725067435640980e+00,3.051690164597457056e+02
8.763751785592233806e-04,5.181998227279183480e-03,0.000000000000000000e+00,1.610590341272433534e+03,3.487791490069511280e+00,6.867506805242329371e+00,3.077199119554049389e+02
1.269373952386577444e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.609383511765230423e+03,5.463165933540762964e+00,6.971815789074772951e+00,3.116499618354087602e+02
1.689882640381846265e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.607534489064779564e+03,8.639372921041601927e+00,7.133446638857568800e+00,3.176287399596052978e+02
2.139826936536783943e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.604742597748165053e+03,1.365092273971304770e+01,7.381085913470581517e+00,3.265697673745460747e+02
2.621267333422567375e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.600609508833423433e+03,2.133986071286380337e+01,7.754316383102132448e+00,3.396182068897988415e+02
3.136408558090355431e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.594640912821460688e+03,3.269845841694977651e+01,8.304916645614317972e+00,3.580530715618957629e+02
3.687609668484889084e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.586278969450632076e+03,4.867936631886644960e+01,9.095747780018959006e+00,3.830349338586462977e+02
4.277394856607039976e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.574984136229712249e+03,6.983400182797167588e+01,1.019484482305644768e+01,4.151757539929311633e+02
4.908465007897741365e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.560381672498820535e+03,9.583575948484939033e+01,1.166105490151524826e+01,4.540180386304044760e+02
5.583710069778790794e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.542461761777391757e+03,1.251098236352607245e+02,1.351707358485953314e+01,4.976783115649801061e+02
6.306222285991514541e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.521751247279483550e+03,1.548992084273424155e+02,1.571141154596779366e+01,5.429957139049996613e+02
7.079310357339128890e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.499291560014144352e+03,1.819297023507243409e+02,1.808912354179269499e+01,5.863313734556436430e+02
7.906514593681076425e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.476321549997735701e+03,2.033874056652237812e+02,2.040641963555873772e+01,6.246793415780086889e+02
8.791623126566960184e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.453826804474652818e+03,2.176384299298794645e+02,2.240063752979660094e+01,6.564259635996820634e+02
9.738689256754856985e-03,5.181998227279183480e-03,0.000000000000000000e+00,1.432253325885462573e+03,2.243697001230899275e+02,2.387675237343546897e+01,6.814046092594999209e+02
1.075205001605590571e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.411507990614702294e+03,2.242782854242338431e+02,2.475674892318066256e+01,7.004531901948689665e+02
1.183634602850802860e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.391143421276506615e+03,2.186178960999544643e+02,2.507388039180731809e+01,7.148739924679638307e+02
1.299654276183179885e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.370576504854662062e+03,2.088149388047800414e+02,2.493219097114960547e+01,7.260261716188238097e+02
1.423795326648823537e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.349254147398814666e+03,1.962218716661143105e+02,2.446099340055830496e+01,7.350924339291010483e+02
1.556626250647062323e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.326746409649375209e+03,1.819934548976989106e+02,2.378219055248799663e+01,7.429804949058458305e+02
1.698755339325177388e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.302783101718686567e+03,1.670446240791569039e+02,2.299383960365858925e+01,7.503043304277795187e+02
1.850833464210760448e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.277249603802222509e+03,1.520589733646743866e+02,2.216651568993663446e+01,7.574184437648125368e+02
2.013557057838334663e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.250167106481395649e+03,1.375159742379665602e+02,2.134608277723547687e+01,7.644647131095332497e+02
2.187671303019839142e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.221657274393612852e+03,1.237319992860955011e+02,2.055970342020638597e+01,7.714399999169228295e+02
2.373973545364049115e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.191915197335031053e+03,1.108930198975455852e+02,1.982105764125939018e+01,7.782415802607030173e+02
2.573316944672353335e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.161172907989994883e+03,9.909313251953825841e+01,1.913560835981240160e+01,7.847272027014045079e+02
2.786614381932239065e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.129684221494118901e+03,8.835498023125626332e+01,1.850330721752053975e+01,7.907330597916818533e+02
3.014842639800316415e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.097694949165743765e+03,7.865976932034170943e+01,1.792174654157084746e+01,7.961179441183383005e+02
3.259046875719159853e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.065443094822287549e+03,6.995391274002680859e+01,1.738669228382616083e+01,8.007540204048519854e+02
3.520345408152322775e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.033134590604256573e+03,6.217306413656314135e+01,1.689402220684879197e+01,8.045598191752014827e+02
3.799934837855806213e-02,5.181998227279183480e-03,0.000000000000000000e+00,1.000959592922816455e+03,5.523757091256257468e+01,1.643894316868540884e+01,8.074676428728151905e+02
4.099095527638534076e-02,5.181998227279183480e-03,0.000000000000000000e+00,9.690673536507767949e+02,4.907380852749077604e+01,1.601769156563533869e+01,8.094592338856961078e+02
4.419197465706051903e-02,5.181998227279183480e-03,0.000000000000000000e+00,9.375914637487395566e+02,4.360075639771456224e+01,1.562618629806804549e+01,8.105233322663627860e+02
4.761706539438297081e-02,5.181998227279183480e-03,0.000000000000000000e+00,9.066250860409704728e+02,3.875136532220543728e+01,1.526155375659416080e+01,8.106892102000985005e+02
5.128191248331798180e-02,5.181998227279183480e-03,0.000000000000000000e+00,8.762567562089918738e+02,3.445459204592568625e+01,1.492042213218977231e+01,8.099758184201155018e+02
5.520329886847845369e-02,5.181998227279183480e-03,0.000000000000000000e+00,8.465378793804508177e+02,3.065388827599670307e+01,1.460066965530280392e+01,8.084369290723060431e+02
5.939918230060015764e-02,5.181998227279183480e-03,0.000000000000000000e+00,8.175106498563816331e+02,2.729154269439250058e+01,1.430004141507353843e+01,8.061207698648630640e+02
6.388877757297037330e-02,5.181998227279183480e-03,0.000000000000000000e+00,7.892039549067426378e+02,2.431890245996501676e+01,1.401661917831131632e+01,8.030795018086716937e+02
6.869264451440651453e-02,5.181998227279183480e-03,0.000000000000000000e+00,7.616338342049319863e+02,2.169499416480762832e+01,1.374885898478342483e+01,7.993681963516747828e+02
7.383278214174318621e-02,5.181998227279183480e-03,0.000000000000000000e+00,7.348107960620885706e+02,1.937510385564197435e+01,1.349517612584515014e+01,7.950389932088215801e+02
7.933272940299343490e-02,5.181998227279183480e-03,0.000000000000000000e+00,7.087202311057517363e+02,1.733029522573268721e+01,1.325493807950589442e+01,7.901600682922851320e+02
8.521767297253118878e-02,5.181998227279183480e-03,0.000000000000000000e+00,6.833819788490968676e+02,1.552298985574675605e+01,1.302614995103773587e+01,7.847576155561419000e+02
9.151456259193657683e-02,5.181998227279183480e-03,0.000000000000000000e+00,6.587758907678852438e+02,1.393042457652095045e+01,1.280836815595008105e+01,7.788952262943164442e+02
9.825223448470034315e-02,5.181998227279183480e-03,0.000000000000000000e+00,6.348850667846907072e+02,1.252390809702555252e+01,1.260096587263839929e+01,7.726246302942970487e+02
1.054615434099575866e-01,5.181998227279183480e-03,0.000000000000000000e+00,6.117160008465128840e+02,1.127987338855904298e+01,1.240255997089703932e+01,7.659746953830776874e+02
1.131755039599828400e-01,5.181998227279183480e-03,0.000000000000000000e+00,5.892525833466615950e+02,1.018572193904019763e+01,1.221253268282389293e+01,7.589925199791061914e+02
1.214294417485098365e-01,5.181998227279183480e-03,0.000000000000000000e+00,5.674762366166298762e+02,9.213530323230505914e+00,1.203069980789715210e+01,7.517246731778144522e+02
1.302611551822337455e-01,5.181998227279183480e-03,0.000000000000000000e+00,5.463813813170648928e+02,8.351095388201027703e+00,1.185639414299427763e+01,7.442065372257300169e+02
1.397110885563183080e-01,5.181998227279183480e-03,0.000000000000000000e+00,5.259688151973502954e+02,7.593424810895164967e+00,1.168791845601760393e+01,7.364643134937425657e+02
1.498225172665887950e-01,5.181998227279183480e-03,0.000000000000000000e+00,5.062122756639791419e+02,6.912160247263382296e+00,1.152691599606345463e+01,7.285479716463901241e+02
1.606417459865782660e-01,5.181998227279183480e-03,0.000000000000000000e+00,4.871021565961190163e+02,6.300248033716870921e+00,1.137344057290053989e+01,7.204934200273036140e+02
1.722183207169669661e-01,5.181998227279183480e-03,0.000000000000000000e+00,4.686496565843021358e+02,5.746167271987713043e+00,1.122207238842027444e+01,7.123139909654589701e+02
1.846052556784828491e-01,5.181998227279183480e-03,0.000000000000000000e+00,4.508224769383043622e+02,5.254315675863324486e+00,1.107583872795902202e+01,7.040594517877441376e+02
1.978592760873049139e-01,5.181998227279183480e-03,0.000000000000000000e+00,4.336132640980550264e+02,4.814319987290777370e+00,1.093512127646004117e+01,6.957606704644491629e+02
2.120410779247444699e-01,5.181998227279183480e-03,0.000000000000000000e+00,4.170271535545292068e+02,4.416812988608618262e+00,1.079816879625717441e+01,6.874302468075235311e+02
2.272156058908047505e-01,5.181998227279183480e-03,0.000000000000000000e+00,4.010346608185829496e+02,4.060401068884581299e+00,1.066555430211152888e+01,6.791088760209088377e+02
2.434523508144892934e-01,5.181998227279183480e-03,0.000000000000000000e+00,3.856290526238417442e+02,3.737802573664145811e+00,1.053713262467020506e+01,6.708203418953894470e+02
2.608256678828317909e-01,5.181998227279183480e-03,0.000000000000000000e+00,3.708061271692181435e+02,3.444150812558228303e+00,1.041216946695415579e+01,6.625783159453308144e+02
2.794151171459582361e-01,5.181998227279183480e-03,0.000000000000000000e+00,3.565403106277939287e+02,3.178487186707274148e+00,1.029089376850625293e+01,6.544129374010329911e+02
2.993058278575035924e-01,5.181998227279183480e-03,0.000000000000000000e+00,3.428286783487897083e+02,2.935580052945574892e+00,1.017290355259423684e+01,6.463379836400447402e+02
3.205888883188570126e-01,5.181998227279183480e-03,0.000000000000000000e+00,3.296684927261032954e+02,2.710461938029845363e+00,1.005778628490014981e+01,6.383673522121213182e+02
3.433617630125052056e-01,5.181998227279183480e-03,0.000000000000000000e+00,3.170610265071705385e+02,2.500935888872170221e+00,9.945151510950664075e+00,6.305191119434026632e+02
3.677287389347088653e-01,5.181998227279183480e-03,0.000000000000000000e+00,3.050640610530393815e+02,2.297649078784048893e+00,9.833348931124088921e+00,6.227954628882935140e+02
3.938014031714667240e-01,5.181998227279183480e-03,0.000000000000000000e+00,2.938288931099083925e+02,2.082123099001737643e+00,9.719111897167694636e+00,6.152030889972418208e+02
4.216991539047976190e-01,5.181998227279183480e-03,0.000000000000000000e+00,2.837741777629049125e+02,1.829628432542931726e+00,9.593450276528875165e+00,6.077622979883512926e+02
4.515497471894616144e-01,5.181998227279183480e-03,0.000000000000000000e+00,2.760915741957017531e+02,1.410432649305713104e+00,9.426427005542999282e+00,6.005336135784124281e+02
4.834898820040521850e-01,5.181998227279183480e-03,0.000000000000000000e+00,2.760915741957017531e+02,1.410432649305713104e+00,9.426427005542999282e+00,6.005336135784124281e+02
-1.763707217682217859e-02,5.521587971959819596e-03,0.000000000000000000e+00,1.612918770133821909e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02
-1.343385788699495362e-02,5.521587971959819596e-03,0.000000000000000000e+00,1.612918633374545379e+03,2.120574849613141412e-04,6.667011774834104898e+00,3.000004439517402375e+02
-1.016032650862484267e-02,5.521587971959819596e-03,0.000000000000000000e+00,1.612918037537081091e+03,1.208221372726045332e-03,6.667064481058769587e+00,3.000023961560351609e+02
-7.610847241981452682e-03,5.521587971959819596e-03,0.000000000000000000e+00,1.612915965438970261e+03,4.720080539802269486e-03,6.667248642989553886e+00,3.000092019712986371e+02
-5.625271489143922679e-03,5.521587971959819596e-03,0.000000000000000000e+00,1.612909963402912581e+03,1.497520580027389067e-02,6.667784743425709593e+00,3.000290517588438775e+02
-4.078872927743976140e-03,5.521587971959819596e-03,0.000000000000000000e+00,1.612895432995674128e+03,3.968877438610367292e-02,6.669084840025695016e+00,3.000774271373139186e+02
