# x80,y.99,z0,u,v,p,T,dudx
-1.763707217682217859e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612918770133821909e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02,-1.125957235865959610e-01
-1.343385788699495362e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612917705911549774e+03,0.000000000000000000e+00,6.667073100311560196e+00,3.000033878182956073e+02,-1.176088390727915378e+00
-1.016032650862484267e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612910834820592981e+03,0.000000000000000000e+00,6.667545779601047329e+00,3.000252863450157292e+02,-8.812027064321595660e+00
-7.610847241981452682e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.612871253976942626e+03,0.000000000000000000e+00,6.670041416299796744e+00,3.001389503865127040e+02,-5.807328023959664876e+01
-5.625271489143922679e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.612671462384899769e+03,0.000000000000000000e+00,6.683142079391076074e+00,3.007319660723520656e+02,-3.574734517065865020e+02
-4.078872927743976140e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.611721470450366724e+03,0.000000000000000000e+00,6.735082032555966158e+00,3.030334514411707119e+02,-1.790171031152348405e+03
-2.874512677432492121e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.608149317895900595e+03,0.000000000000000000e+00,6.954047751953131851e+00,3.127701778579426559e+02,-9.432755573426042247e+03
-1.936537404604233474e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.593235985206951227e+03,0.000000000000000000e+00,7.586179427105208539e+00,3.397319784317194831e+02,-3.404164518145465991e+04
-1.206027067510574095e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.555115182898348166e+03,0.000000000000000000e+00,9.829210671834404778e+00,4.369323494396791716e+02,-1.572430244923140563e+05
-6.370937831697178052e-04,4.024491665833906722e-05,0.000000000000000000e+00,1.405882700541330223e+03,0.000000000000000000e+00,1.408262401695891342e+01,5.877432474490151435e+02,-3.655810548067857744e+05
-1.939993249603281882e-04,4.024491665833906722e-05,0.000000000000000000e+00,1.198133496451750943e+03,0.000000000000000000e+00,2.966157171056446273e+01,1.119477512510801034e+03,-1.490738064065222396e+06
1.658262556641041123e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011959176990512503e+02,3.700000000000000000e+02,0.000000000000000000e+00
5.090866048887993794e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.708171473035103816e+01,3.700000000000000000e+02,0.000000000000000000e+00
8.763751785592233806e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.356642356355900603e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.269373952386577444e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.236758737008801035e+01,3.700000000000000000e+02,0.000000000000000000e+00
