# x80,y.99,z0,u,v,p,T,dudx
-1.763707217682217859e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612918770133821909e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02,-1.433672074792193274e-01
-1.343385788699495362e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612917415068367973e+03,0.000000000000000000e+00,6.667093313962937806e+00,3.000043124757459623e+02,-1.465423140786434875e+00
-1.016032650862484267e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612908876198026974e+03,0.000000000000000000e+00,6.667681486157922777e+00,3.000314912472171045e+02,-1.068785794118386256e+01
-7.610847241981452682e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.612861029464121202e+03,0.000000000000000000e+00,6.670703820730675915e+00,3.001688752985162409e+02,-6.886501737488772790e+01
-5.625271489143922679e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.612624819858137471e+03,0.000000000000000000e+00,6.686191185436410223e+00,3.008686055219282025e+02,-4.123896454631494635e+02
-4.078872927743976140e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.611533346216765267e+03,0.000000000000000000e+00,6.745928955467075383e+00,3.035121677023671509e+02,-2.022602696143165758e+03
-2.874512677432492121e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.607511518991043431e+03,0.000000000000000000e+00,6.992103883750342419e+00,3.144408160241994210e+02,-1.034768796714729979e+04
-1.936537404604233474e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.591232032297277328e+03,0.000000000000000000e+00,7.682467967768787709e+00,3.438353331208649024e+02,-3.660812276229617419e+04
-1.206027067510574095e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.550425536053021915e+03,0.000000000000000000e+00,1.008088864229241288e+01,4.474240657715070029e+02,-1.635853113695482316e+05
-6.370937831697178052e-04,4.024491665833906722e-05,0.000000000000000000e+00,1.396068039433064996e+03,0.000000000000000000e+00,1.447686378937994434e+01,6.016321391528665572e+02,-3.744540634604278603e+05
-1.939993249603281882e-04,4.024491665833906722e-05,0.000000000000000000e+00,1.184447117549354743e+03,0.000000000000000000e+00,3.045131377426298869e+01,1.138647559681831353e+03,-1.481600483034657547e+06
1.658262556641041123e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.012146800908258513e+02,3.700000000000000000e+02,0.000000000000000000e+00
5.090866048887993794e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739297312886739633e+01,3.700000000000000000e+02,0.000000000000000000e+00
8.763751785592233806e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.384565825826201291e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.269373952386577444e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.261363797925613994e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.689882640381846265e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.645636402292659284e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.139826936536783943e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.274088059182805210e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.621267333422567375e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.047438522453244047e+01,3.700000000000000000e+02,0.000000000000000000e+00
3.136408558090355431e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.887896132311765740e+01,3.700000000000000000e+02,0.000000000000000000e+00
3.687609668484889084e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.761921381664913966e+01,3.700000000000000000e+02,0.000000000000000000e+00
4.277394856607039976e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.655077966607055728e+01,3.700000000000000000e+02,0.000000000000000000e+00
4.908465007897741365e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.560237536739132835e+01,3.700000000000000000e+02,0.000000000000000000e+00
5.583710069778790794e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.474886102251871378e+01,3.700000000000000000e+02,0.000000000000000000e+00
6.306222285991514541e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.396363110190069179e+01,3.700000000000000000e+02,0.000000000000000000e+00
7.079310357339128890e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.323122409011457279e+01,3.700000000000000000e+02,0.000000000000000000e+00
7.906514593681076425e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.254013908691013768e+01,3.700000000000000000e+02,0.000000000000000000e+00
8.791623126566960184e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.187766845186241227e+01,3.700000000000000000e+02,0.000000000000000000e+00
9.738689256754856985e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.124159619227279094e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.075205001605590571e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.062398591579628260e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.183634602850802860e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.002350557669532449e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.299654276183179885e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943803700481953456e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.423795326648823537e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.886743469721676192e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.556626250647062323e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.831504125220871160e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.698755339325177388e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.778192169898762742e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.850833464210760448e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.726969302890935865e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.013557057838334663e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.678031646430445889e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.187671303019839142e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.631342993591967172e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.373973545364049115e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.586939169080234002e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.573316944672353335e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.544816306629937408e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.786614381932239065e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504855985135080410e+01,3.700000000000000000e+02,0.000000000000000000e+00
