# x80,y.99,z0,u,v,p,T,dudx
-1.763707217682217859e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612918770133821909e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02,-1.128781597624614746e-01
-1.343385788699495362e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612917703242044581e+03,0.000000000000000000e+00,6.667073285639599334e+00,3.000033963073002496e+02,-1.178775090106539469e+00
-1.016032650862484267e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612910816640152234e+03,0.000000000000000000e+00,6.667547038576762120e+00,3.000253439799236048e+02,-8.829682535050853431e+00
-7.610847241981452682e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.612871157852156784e+03,0.000000000000000000e+00,6.670047639089831115e+00,3.001392317734633934e+02,-5.817611803197716824e+01
-5.625271489143922679e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.612671018579978409e+03,0.000000000000000000e+00,6.683171098402227450e+00,3.007332676026073273e+02,-3.580039150073401402e+02
-4.078872927743976140e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.611719656808996433e+03,0.000000000000000000e+00,6.735186560244491361e+00,3.030380675886269159e+02,-1.792443597093562630e+03
-2.874512677432492121e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.608143097129175430e+03,0.000000000000000000e+00,6.954419314988324885e+00,3.127865020111152603e+02,-9.441834996972509543e+03
-1.936537404604233474e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.593216164231289213e+03,0.000000000000000000e+00,7.587131087007454866e+00,3.397725766873874704e+02,-3.406746931898092589e+04
-1.206027067510574095e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.555068224386902102e+03,0.000000000000000000e+00,9.831733773792148412e+00,4.370377812941661091e+02,-1.573080523386012937e+05
-6.370937831697178052e-04,4.024491665833906722e-05,0.000000000000000000e+00,1.405782884170040688e+03,0.000000000000000000e+00,1.408662302208839989e+01,5.878848841526354363e+02,-3.656737636174812214e+05
-1.939993249603281882e-04,4.024491665833906722e-05,0.000000000000000000e+00,1.197992689117478449e+03,0.000000000000000000e+00,2.966969270799835101e+01,1.119677819581229869e+03,-1.490645768566807965e+06
1.658262556641041123e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011961767417877098e+02,3.700000000000000000e+02,0.000000000000000000e+00
5.090866048887993794e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.708490563662877548e+01,3.700000000000000000e+02,0.000000000000000000e+00
8.763751785592233806e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.356930156084646910e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.269373952386577444e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.237012844101481335e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.689882640381846265e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.620889700859769533e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.139826936536783943e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.249952811611640158e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.621267333422567375e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.022964133685271548e+01,3.700000000000000000e+02,0.000000000000000000e+00
3.136408558090355431e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.863834832436591427e+01,3.700000000000000000e+02,0.000000000000000000e+00
3.687609668484889084e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.738617529055224864e+01,3.700000000000000000e+02,0.000000000000000000e+00
4.277394856607039976e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.632984068802873523e+01,3.700000000000000000e+02,0.000000000000000000e+00
4.908465007897741365e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.540173688018457909e+01,3.700000000000000000e+02,0.000000000000000000e+00
5.583710069778790794e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.457324877830916066e+01,3.700000000000000000e+02,0.000000000000000000e+00
6.306222285991514541e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.382493214412101068e+01,3.700000000000000000e+02,0.000000000000000000e+00
7.079310357339128890e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.313892323311159060e+01,3.700000000000000000e+02,0.000000000000000000e+00
7.906514593681076425e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250839451985158846e+01,3.700000000000000000e+02,0.000000000000000000e+00
8.791623126566960184e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.191916336208486626e+01,3.700000000000000000e+02,0.000000000000000000e+00
9.738689256754856985e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.137043167650777420e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.075205001605590571e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.085282063984167777e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.183634602850802860e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.036505025554369297e+01,3.700000000000000000e+02,0.000000000000000000e+00
