# x80,y.99,z0,u,v,p,T,dudx
7.933272940299343490e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.115207462902659863e+01,3.700000000000000000e+02,0.000000000000000000e+00
8.521767297253118878e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.096496396676902307e+01,3.700000000000000000e+02,0.000000000000000000e+00
9.151456259193657683e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.078636671040120554e+01,3.700000000000000000e+02,0.000000000000000000e+00
9.825223448470034315e-02,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.061581442120546193e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.054615434099575866e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045277737728785183e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.131755039599828400e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.029689856878326637e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.214294417485098365e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014777958791319534e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.302611551822337455e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000495985779596175e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.397110885563183080e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.868118998337168435e+00,3.700000000000000000e+02,0.000000000000000000e+00
1.498225172665887950e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.736868510818323941e+00,3.700000000000000000e+02,0.000000000000000000e+00
1.606417459865782660e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.610884101738347951e+00,3.700000000000000000e+02,0.000000000000000000e+00
1.722183207169669661e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.489852029281967916e+00,3.700000000000000000e+02,0.000000000000000000e+00
1.846052556784828491e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.373483758616686146e+00,3.700000000000000000e+02,0.000000000000000000e+00
1.978592760873049139e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.261524914393399754e+00,3.700000000000000000e+02,0.000000000000000000e+00
2.120410779247444699e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.153727801588017243e+00,3.700000000000000000e+02,0.000000000000000000e+00
2.272156058908047505e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.049883684121409644e+00,3.700000000000000000e+02,0.000000000000000000e+00
2.434523508144892934e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.949810144749992702e+00,3.700000000000000000e+02,0.000000000000000000e+00
2.608256678828317909e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.853330630597524120e+00,3.700000000000000000e+02,0.000000000000000000e+00
2.794151171459582361e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.760293420346757287e+00,3.700000000000000000e+02,0.000000000000000000e+00
2.993058278575035924e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.670564633206938154e+00,3.700000000000000000e+02,0.000000000000000000e+00
3.205888883188570126e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.584027052027535021e+00,3.700000000000000000e+02,0.000000000000000000e+00
3.433617630125052056e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.500573072087968640e+00,3.700000000000000000e+02,0.000000000000000000e+00
3.677287389347088653e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.420100885988114570e+00,3.700000000000000000e+02,0.000000000000000000e+00
3.938014031714667240e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.342517871957200626e+00,3.700000000000000000e+02,0.000000000000000000e+00
4.216991539047976190e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.267243746781348435e+00,3.700000000000000000e+02,0.000000000000000000e+00
4.515497471894616144e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.189349753398632359e+00,3.700000000000000000e+02,0.000000000000000000e+00
4.834898820040521850e-01,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+02,0.000000000000000000e+00
-1.763707217682217859e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.612918770133821909e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02,-1.123675654165627730e-01
-1.343385788699495362e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.612917708068034926e+03,6.843019251749292138e-05,6.667072951227170030e+00,3.000033809870396908e+02,-1.173920750916733757e+00
-1.016032650862484267e-02,1.227469958079341252e-04,0.000000000000000000e+00,1.612910849489246857e+03,5.700219174763993066e-04,6.667544767061354349e+00,3.000252399808322252e+02,-8.797810467218033281e+00
-7.610847241981452682e-03,1.227469958079341252e-04,0.000000000000000000e+00,1.612871331390755813e+03,3.381207586026366112e-03,6.670036413278316090e+00,3.001387241277331555e+02,-5.799051938009757379e+01
-5.625271489143922679e-03,1.227469958079341252e-04,0.000000000000000000e+00,1.612671819587678101e+03,2.053629678919516310e-02,6.683118747186219011e+00,3.007309196026025688e+02,-3.570470185748102381e+02
-4.078872927743976140e-03,1.227469958079341252e-04,0.000000000000000000e+00,1.611722928620129778e+03,9.237501851250391749e-02,6.734997991136898676e+00,3.030297400754649289e+02,-1.788342990301856389e+03
-2.874512677432492121e-03,1.227469958079341252e-04,0.000000000000000000e+00,1.608154321854213094e+03,4.735793086797873697e-01,6.953748843499057308e+00,3.127570469241337605e+02,-9.425459450933263724e+03
-1.936537404604233474e-03,1.227469958079341252e-04,0.000000000000000000e+00,1.593251914812673704e+03,1.642248305468142489e+00,7.585413678860865261e+00,3.396993117649814735e+02,-3.402084769973437506e+04
-1.206027067510574095e-03,1.227469958079341252e-04,0.000000000000000000e+00,1.555152988983643354e+03,7.189521647278289684e+00,9.827177367414815734e+00,4.368473980441880826e+02,-1.571907513559697836e+05
-6.370937831697178052e-04,1.227469958079341252e-04,0.000000000000000000e+00,1.405962948724235275e+03,1.833671912591044517e+01,1.407939943368206670e+01,5.876290018506801971e+02,-3.655058242709253100e+05
-1.939993249603281882e-04,1.227469958079341252e-04,0.000000000000000000e+00,1.198247358508557227e+03,6.962006249463996710e+01,2.965497626200637171e+01,1.119314792758555768e+03,-1.490812154271617765e+06
1.658262556641041123e-04,1.227469958079341252e-04,0.000000000000000000e+00,2.940631336177202684e+02,9.728173743941403018e+01,1.011955711102333169e+02,8.893982623127230909e+02,-1.329177593442445388e+06
5.090866048887993794e-04,1.227469958079341252e-04,0.000000000000000000e+00,2.441136474282674556e+02,4.966687815338637790e+01,6.707894866397828082e+01,6.536724486675636854e+02,-1.637958553484063887e+05
8.763751785592233806e-04,1.227469958079341252e-04,0.000000000000000000e+00,1.772389054828954045e+02,3.072288508128650975e+01,5.356374224061499945e+01,5.787209308867763866e+02,-1.272698492157185829e+05
1.269373952386577444e-03,1.227469958079341252e-04,0.000000000000000000e+00,1.487610899905043027e+02,1.813428586590319824e+01,4.236485825898652280e+01,5.350742136032242797e+02,-6.239639511302922620e+04
1.689882640381846265e-03,1.227469958079341252e-04,0.000000000000000000e+00,1.267559000781341041e+02,9.595532456137078725e+00,3.620289312629801515e+01,5.100000866328141456e+02,-4.339646701449382090e+04
