# x80,y.99,z0,u,v,p,T,dudx
-1.763707217682217859e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612918770133821909e+03,0.000000000000000000e+00,6.666999999999999815e+00,3.000000000000000000e+02,-1.123701751215853972e-01
-1.343385788699495362e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612917708043368748e+03,0.000000000000000000e+00,6.667072952315455936e+00,3.000033810391257134e+02,-1.173942378076956894e+00
-1.016032650862484267e-02,4.024491665833906722e-05,0.000000000000000000e+00,1.612910849342196570e+03,0.000000000000000000e+00,6.667544774005990327e+00,3.000252403086424238e+02,-8.797921173247937432e+00
-7.610847241981452682e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.612871330774534954e+03,0.000000000000000000e+00,6.670036444757425187e+00,3.001387255755892056e+02,-5.799109910605290708e+01
-5.625271489143922679e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.612671817034675541e+03,0.000000000000000000e+00,6.683118889862821987e+00,3.007309259837193167e+02,-3.570494347090290148e+02
-4.078872927743976140e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.611722920102910621e+03,0.000000000000000000e+00,6.734998483759739862e+00,3.030297617194499935e+02,-1.788354089011362021e+03
-2.874512677432492121e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.608154291248333266e+03,0.000000000000000000e+00,6.953750690798377931e+00,3.127571266625960220e+02,-9.425494474024924784e+03
-1.936537404604233474e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.593251835708212866e+03,0.000000000000000000e+00,7.585418412181962111e+00,3.396995125559407711e+02,-3.402098752673432318e+04
-1.206027067510574095e-03,4.024491665833906722e-05,0.000000000000000000e+00,1.555152743360525619e+03,0.000000000000000000e+00,9.827192487783994679e+00,4.368480127172485368e+02,-1.571909880655744928e+05
-6.370937831697178052e-04,4.024491665833906722e-05,0.000000000000000000e+00,1.405962563444599709e+03,0.000000000000000000e+00,1.407942458291108068e+01,5.876299188593193321e+02,-3.655068416559369653e+05
-1.939993249603281882e-04,4.024491665833906722e-05,0.000000000000000000e+00,1.198246180400358753e+03,0.000000000000000000e+00,2.965507278600917829e+01,1.119317166941977803e+03,-1.490811899720119545e+06
1.658262556641041123e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011957094167241564e+02,3.700000000000000000e+02,0.000000000000000000e+00
5.090866048887993794e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.707916135274065539e+01,3.700000000000000000e+02,0.000000000000000000e+00
8.763751785592233806e-04,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.356412038452809554e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.269373952386577444e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.236555382511887302e+01,3.700000000000000000e+02,0.000000000000000000e+00
1.689882640381846265e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.620424313195970711e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.139826936536783943e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.249493085468058240e+01,3.700000000000000000e+02,0.000000000000000000e+00
2.621267333422567375e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.022494619991806886e+01,3.700000000000000000e+02,0.000000000000000000e+00
3.136408558090355431e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.863362673122387037e+01,3.700000000000000000e+02,0.000000000000000000e+00
3.687609668484889084e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.738147533363248698e+01,3.700000000000000000e+02,0.000000000000000000e+00
4.277394856607039976e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.632514717249980407e+01,3.700000000000000000e+02,0.000000000000000000e+00
4.908465007897741365e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.539712254052053453e+01,3.700000000000000000e+02,0.000000000000000000e+00
5.583710069778790794e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.456865340545008181e+01,3.700000000000000000e+02,0.000000000000000000e+00
6.306222285991514541e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.382043079080062142e+01,3.700000000000000000e+02,0.000000000000000000e+00
7.079310357339128890e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.313447072359751999e+01,3.700000000000000000e+02,0.000000000000000000e+00
7.906514593681076425e-03,4.024491665833906722e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.250402052552452759e+01,3.700000000000000000e+02,0.000000000000000000e+00
